order_id,customer_id,product_id,store_id,quantity,unit_price,discount,order_date,payment_method,status,raw_notes,customer_name,customer_email,customer_city,customer_age,product_name,category,brand,store_name,store_city,store_manager
3760,1031,228,305,4,222.42,0.07,2024-05-17,Mobile Money,Pending,Color debate seek.,Kevin Reyes,dana65@chan.com,Nairobi,57,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2935,1061,228,305,1,37.45,0.16,2024-12-27,Cash,Pending,Stuff according final.,Henry Fields,zwebb@snyder-love.com,Nakuru,53,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3433,1062,228,305,3,304.72,0.12,2024-06-26,Credit Card,Completed,Keep outside method amount.,Sheryl Carpenter,bjohnson@yahoo.com,Mombasa,67,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2087,1034,228,305,4,337.47,0.19,2024-11-28,Mobile Money,Cancelled,Today morning kitchen up current long Mr.,Mary Morgan,udawson@hotmail.com,Mombasa,70,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2891,1034,228,305,3,170.22,0.09,2024-08-31,Credit Card,Cancelled,Study age blood.,Mary Morgan,udawson@hotmail.com,Mombasa,70,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2544,1066,228,305,5,306.46,0.07,2024-06-21,Credit Card,Cancelled,Hot building still customer society field truth.,Natalie Gillespie,lwilson@savage.com,Nairobi,47,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4041,1048,228,305,1,289.01,0.01,2024-09-09,Mobile Money,Cancelled,A meeting certainly baby walk.,Matthew Miller,nicholasharper@gmail.com,Eldoret,69,Cut,Furniture,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
216,1045,216,305,3,29.55,0.09,2024-10-13,Credit Card,Completed,Main concern best public.,Richard Roberts,tina04@noble.com,Eldoret,67,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4412,1045,216,305,2,355.13,0.05,2024-06-05,Mobile Money,Pending,Board listen kind treat.,Richard Roberts,tina04@noble.com,Eldoret,67,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1085,1096,216,305,2,460.31,0.17,2024-09-06,Credit Card,Cancelled,Inside Democrat during political.,Kimberly Ayers,princejohn@white.com,Nakuru,68,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
934,1087,216,305,2,168.81,0.08,2024-12-18,Credit Card,Completed,Go share wide act.,Lindsay Browning,halljacob@briggs-orr.org,Nakuru,62,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1255,1073,216,305,3,362.13,0.09,2024-12-02,Cash,Pending,Win surface outside space few lot.,Lindsey Terry,meganmonroe@hotmail.com,Nairobi,30,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4314,1082,216,305,1,357.97,0.0,2024-09-09,Credit Card,Completed,Message everything health happy participant.,Jesse Johnson,wmartinez@nunez.com,Nairobi,49,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3035,1012,216,305,3,33.37,0.09,2024-05-08,Credit Card,Completed,Exist traditional trouble shoulder cut value partner interesting.,Richard Mckenzie,hwilson@adams.org,Eldoret,49,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2836,1019,216,305,4,464.71,0.1,2024-05-05,Credit Card,Completed,Person hotel east.,Alexandra Montes,brenda64@hotmail.com,Nakuru,45,Gas,Groceries,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2812,1002,222,305,3,200.35,0.1,2025-04-08,Credit Card,Completed,Line notice give popular president system.,Joshua Little,nmontgomery@gmail.com,Nakuru,39,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4161,1078,222,305,3,284.83,0.11,2024-06-09,Credit Card,Cancelled,Effort vote professional increase third first nice.,Kimberly Jones,shahchristopher@gmail.com,Eldoret,37,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2511,1086,222,305,2,191.66,0.13,2025-01-09,Mobile Money,Completed,Treatment live letter prove from PM appear.,Kyle Ramos,williamstraci@hotmail.com,Nakuru,54,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
872,1059,222,305,4,78.09,0.11,2024-08-05,Credit Card,Cancelled,Particular capital worry role call.,Brandon Nicholson,mary83@yahoo.com,Nakuru,22,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3993,1031,222,305,2,434.85,0.2,2024-05-23,Mobile Money,Completed,Draw yourself always whether nothing standard necessary.,Kevin Reyes,dana65@chan.com,Nairobi,57,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4385,1063,222,305,5,228.52,0.12,2024-07-13,Credit Card,Completed,Such form like her executive.,Johnathan Thomas,latoya01@patterson.com,Kisumu,36,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1991,1077,222,305,4,319.08,0.19,2024-12-22,Credit Card,Cancelled,Environment hard population job your rise now.,Kimberly Pratt,patrick88@hogan.com,Nairobi,69,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4180,1006,222,305,3,371.8,0.15,2024-04-28,Mobile Money,Pending,Sister town develop per successful affect.,Cassandra Perez,amber67@rodriguez.com,Nairobi,64,North,Electronics,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3801,1094,220,305,4,303.53,0.01,2024-11-07,Cash,Cancelled,Its level from dark rise.,Matthew Thompson,phillipprice@dunn-ramirez.com,Nairobi,48,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1144,1070,220,305,3,402.65,0.2,2024-11-14,Cash,Cancelled,Break opportunity form summer.,Jessica Freeman,jamesreed@yahoo.com,Nairobi,21,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3246,1035,220,305,5,454.03,0.12,2024-07-19,Credit Card,Completed,Single society action middle wear.,Raymond Brown,deborahcox@davis.org,Mombasa,29,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2748,1019,220,305,5,417.02,0.19,2024-07-13,Cash,Pending,Whom wide through exactly I.,Alexandra Montes,brenda64@hotmail.com,Nakuru,45,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2756,1046,220,305,1,43.84,0.05,2024-11-02,Mobile Money,Cancelled,Last star up serve clear between nearly.,Russell Sims Jr.,laura71@pierce-schmidt.org,Nairobi,42,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
791,1069,220,305,5,29.39,0.17,2024-06-06,Mobile Money,Cancelled,But low his benefit than voice coach.,Thomas Raymond,carpenterdavid@sims.org,Nakuru,28,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
746,1088,220,305,4,361.59,0.12,2024-06-19,Cash,Pending,This these without politics hospital.,John Holt DDS,garretttheodore@baker.com,Nairobi,42,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
762,1077,220,305,5,250.62,0.01,2024-10-21,Cash,Completed,Participant evening according manager energy federal.,Kimberly Pratt,patrick88@hogan.com,Nairobi,69,Better,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
511,1091,236,305,4,397.99,0.14,2024-10-06,Credit Card,Completed,Sit then set.,Matthew Wright,dustin11@hotmail.com,Nakuru,35,Successful,Electronics,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3946,1009,236,305,1,135.17,0.18,2024-07-28,Mobile Money,Completed,Lose benefit animal establish group worker.,Tonya Wright,lmaynard@smith-lawson.com,Mombasa,30,Successful,Electronics,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
759,1022,236,305,1,474.2,0.09,2025-03-09,Mobile Money,Cancelled,Stage son operation own.,Sharon Mccarthy,marklam@yahoo.com,Nakuru,51,Successful,Electronics,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3471,1003,232,305,4,53.87,0.09,2025-01-11,Cash,Cancelled,Program because themselves training.,Michael Welch,colsen@george-perkins.com,Mombasa,35,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
355,1091,232,305,5,274.99,0.16,2024-11-08,Cash,Pending,Approach state bag open central.,Matthew Wright,dustin11@hotmail.com,Nakuru,35,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4529,1043,232,305,1,411.34,0.1,2025-02-27,Mobile Money,Completed,Tend after yeah contain newspaper us.,Stephanie Alexander,christopherbrooks@yahoo.com,Eldoret,38,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
539,1067,232,305,4,250.21,0.2,2025-01-12,Mobile Money,Cancelled,Investment water which later.,Kenneth Garcia,udunn@gmail.com,Eldoret,39,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2457,1073,232,305,5,417.51,0.16,2024-11-10,Credit Card,Cancelled,Possible consider keep paper television both its.,Lindsey Terry,meganmonroe@hotmail.com,Nairobi,30,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2972,1085,232,305,1,130.97,0.1,2025-01-27,Mobile Money,Completed,College international green no.,Tammy Quinn,emily95@miller-perkins.info,Nairobi,59,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4778,1074,232,305,3,72.34,0.15,2024-06-20,Credit Card,Pending,High any answer image day performance ability.,Alexis Dixon,kristina43@reynolds.com,Eldoret,69,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1197,1064,232,305,1,196.36,0.14,2024-10-11,Cash,Pending,At more about discussion.,Matthew Page,qzhang@hotmail.com,Kisumu,40,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3310,1063,232,305,4,11.94,0.12,2025-04-15,Mobile Money,Cancelled,Season interview prove up.,Johnathan Thomas,latoya01@patterson.com,Kisumu,36,Perform,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1805,1070,208,305,3,266.78,0.13,2024-05-05,Credit Card,Cancelled,End just home ahead growth often eat production.,Jessica Freeman,jamesreed@yahoo.com,Nairobi,21,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2697,1065,208,305,1,252.45,0.06,2024-04-27,Credit Card,Pending,Father college really foot case guess last.,Erica Jones,hmartin@yahoo.com,Nakuru,22,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4037,1096,208,305,3,119.41,0.07,2024-06-03,Credit Card,Completed,Easy successful drug option.,Kimberly Ayers,princejohn@white.com,Nakuru,68,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1730,1067,208,305,1,453.93,0.19,2024-10-05,Cash,Pending,Thing main sure central go state medical garden.,Kenneth Garcia,udunn@gmail.com,Eldoret,39,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4266,1020,208,305,3,301.59,0.11,2024-10-31,Mobile Money,Cancelled,Expert drop general treatment more politics material.,Scott Garcia,diana63@vaughn.com,Eldoret,59,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
510,1086,208,305,1,409.03,0.18,2024-10-22,Mobile Money,Pending,Professor painting shoulder.,Kyle Ramos,williamstraci@hotmail.com,Nakuru,54,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2705,1023,208,305,5,297.1,0.2,2024-06-13,Cash,Completed,Explain despite far order position activity.,Mrs. Jessica Robinson,mcgrathchristopher@hall-green.com,Nakuru,61,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1273,1027,208,305,1,231.73,0.06,2024-12-29,Cash,Pending,Training capital individual away business.,Mrs. Lori Russell,lhill@gmail.com,Kisumu,50,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3396,1042,208,305,1,202.08,0.17,2024-05-31,Mobile Money,Pending,Save both memory it page produce piece.,Tammy English,jeremybird@cunningham-wright.com,Nairobi,28,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1883,1012,208,305,5,72.55,0.08,2025-04-13,Cash,Pending,Talk reach politics trial must sell.,Richard Mckenzie,hwilson@adams.org,Eldoret,49,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1742,1036,208,305,4,118.7,0.0,2025-01-22,Cash,Completed,Special history on.,Roy Nichols,lorettaowen@stewart.com,Nairobi,30,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
141,1013,208,305,4,399.16,0.09,2024-09-08,Credit Card,Pending,Off best least trouble soldier population above.,Mr. Kenneth Miller,alvarezchristian@delacruz.com,Kisumu,42,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3874,1064,208,305,2,226.22,0.03,2025-02-02,Cash,Cancelled,Until minute heart real in.,Matthew Page,qzhang@hotmail.com,Kisumu,40,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1215,1063,208,305,1,99.04,0.14,2024-12-06,Cash,Pending,Month figure evening trade star despite.,Johnathan Thomas,latoya01@patterson.com,Kisumu,36,Any,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1110,1091,237,305,4,119.26,0.1,2025-02-20,Credit Card,Completed,East across pattern behind painting drive treat.,Matthew Wright,dustin11@hotmail.com,Nakuru,35,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2450,1020,237,305,2,118.19,0.07,2025-04-06,Cash,Completed,Old toward put environmental remember present read painting.,Scott Garcia,diana63@vaughn.com,Eldoret,59,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2980,1078,237,305,1,352.07,0.02,2024-08-20,Mobile Money,Cancelled,Professor write minute realize successful.,Kimberly Jones,shahchristopher@gmail.com,Eldoret,37,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
443,1009,237,305,4,108.58,0.15,2024-10-12,Cash,Cancelled,Final air leader guy play.,Tonya Wright,lmaynard@smith-lawson.com,Mombasa,30,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4062,1079,237,305,3,350.24,0.15,2024-08-09,Cash,Pending,Note under maybe various.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
685,1059,237,305,4,394.09,0.19,2025-01-06,Credit Card,Pending,Member summer keep whether system there.,Brandon Nicholson,mary83@yahoo.com,Nakuru,22,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2401,1059,237,305,4,324.9,0.01,2025-02-26,Cash,Completed,Statement old store model.,Brandon Nicholson,mary83@yahoo.com,Nakuru,22,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2713,1044,237,305,1,428.49,0.17,2024-07-24,Mobile Money,Completed,Magazine difference skin president change former religious.,Taylor Singleton PhD,jenniferdaniels@yahoo.com,Mombasa,65,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3083,1039,237,305,5,325.02,0.11,2024-04-26,Cash,Cancelled,Organization her lead Mrs.,Dylan Davis,monicachang@gmail.com,Mombasa,55,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
889,1007,237,305,2,33.43,0.06,2024-12-31,Credit Card,Pending,Hundred full model word election appear.,Natalie Ewing,maria63@yahoo.com,Nairobi,45,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3911,1017,237,305,3,490.91,0.03,2024-12-21,Cash,Completed,Billion mind his.,Nicole Hamilton,ramirezmary@yahoo.com,Nakuru,34,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2400,1036,237,305,2,20.28,0.08,2024-08-10,Mobile Money,Pending,Store tough participant fight care prove.,Roy Nichols,lorettaowen@stewart.com,Nairobi,30,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1951,1069,237,305,1,108.46,0.12,2024-06-05,Cash,Cancelled,Attorney financial particularly article born result.,Thomas Raymond,carpenterdavid@sims.org,Nakuru,28,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4353,1092,237,305,5,368.29,0.16,2024-08-25,Mobile Money,Completed,Draw hotel commercial of important today.,Ryan Walker,carla19@gmail.com,Mombasa,61,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4125,1016,237,305,4,309.8,0.16,2024-05-14,Cash,Pending,Minute statement west quite loss series wish.,Tammy Harper,kennethmays@yahoo.com,Kisumu,41,Image,Toys,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1213,1081,241,305,4,329.75,0.19,2024-11-06,Mobile Money,Cancelled,Politics despite second citizen her.,Brooke Love,victoria03@phillips-morse.info,Nakuru,51,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4114,1081,241,305,4,220.78,0.16,2025-03-19,Credit Card,Cancelled,School piece still risk who.,Brooke Love,victoria03@phillips-morse.info,Nakuru,51,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2761,1065,241,305,2,251.94,0.02,2024-07-16,Credit Card,Pending,Price citizen enter hundred.,Erica Jones,hmartin@yahoo.com,Nakuru,22,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1104,1086,241,305,2,376.97,0.01,2024-10-19,Mobile Money,Cancelled,Forward traditional another girl anything.,Kyle Ramos,williamstraci@hotmail.com,Nakuru,54,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1079,1085,241,305,5,484.33,0.2,2025-04-02,Credit Card,Completed,Four event actually seven.,Tammy Quinn,emily95@miller-perkins.info,Nairobi,59,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2138,1030,241,305,1,30.3,0.1,2025-03-19,Credit Card,Pending,Evidence performance pass student detail his will tough.,David Stewart,mezanicholas@gmail.com,Mombasa,37,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3982,1052,241,305,5,420.48,0.07,2024-08-27,Mobile Money,Completed,Such first another source open drop prevent left.,Eric Gibson,fhunt@peterson.com,Mombasa,26,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3011,1093,241,305,1,163.67,0.01,2024-09-12,Cash,Completed,Agent fear thus court section deep brother.,John Campbell,emily51@yahoo.com,Kisumu,39,Whole,Electronics,BrandB,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
533,1072,212,305,2,192.17,0.11,2024-05-23,Cash,Pending,Leg wife thing positive hair officer.,Jose Harmon,jacksonchristopher@pope.com,Mombasa,64,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1305,1058,212,305,5,341.86,0.15,2024-12-27,Cash,Cancelled,Management include can sort picture.,Leah Scott,lholt@robinson-riley.com,Nairobi,18,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4206,1033,212,305,5,20.32,0.13,2024-10-18,Cash,Cancelled,North reveal matter fly scientist.,Ronald Bradley,rubenmckay@krause-young.net,Mombasa,64,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1407,1038,212,305,4,341.53,0.18,2024-08-05,Cash,Cancelled,Best be Democrat explain partner.,Mark Finley,tiffany12@hammond.com,Nairobi,20,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
957,1044,212,305,1,31.0,0.2,2025-04-13,Mobile Money,Pending,Dream when because someone admit.,Taylor Singleton PhD,jenniferdaniels@yahoo.com,Mombasa,65,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
712,1007,212,305,2,222.5,0.0,2024-05-14,Mobile Money,Pending,Series security another help.,Natalie Ewing,maria63@yahoo.com,Nairobi,45,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1831,1052,212,305,1,83.06,0.13,2025-01-03,Mobile Money,Pending,Decision unit person company month.,Eric Gibson,fhunt@peterson.com,Mombasa,26,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
604,1032,212,305,4,424.48,0.03,2024-09-28,Cash,Pending,Free or west election.,Michael Thompson,williamskevin@hotmail.com,Mombasa,23,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2429,1064,212,305,1,257.52,0.1,2025-02-16,Credit Card,Cancelled,With develop follow operation.,Matthew Page,qzhang@hotmail.com,Kisumu,40,Along,Furniture,BrandD,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
198,1098,223,305,1,281.38,0.05,2025-02-18,Mobile Money,Completed,Rest with second card style yeah.,Brittney Dudley,qmason@trevino-brown.info,Nairobi,39,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
496,1009,223,305,1,144.71,0.04,2025-02-09,Mobile Money,Cancelled,Argue strategy beautiful series.,Tonya Wright,lmaynard@smith-lawson.com,Mombasa,30,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4229,1090,223,305,2,212.48,0.01,2024-06-26,Credit Card,Completed,Where these learn born deep score left trade.,Nicholas Jenkins,lucerodeborah@walker.com,Kisumu,66,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4642,1004,223,305,5,310.68,0.16,2025-02-12,Cash,Cancelled,Its threat movement house soon.,Jonathon Espinoza,randerson@banks.com,Mombasa,22,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3563,1039,223,305,5,301.24,0.08,2024-08-02,Cash,Cancelled,Theory discover Mr life than.,Dylan Davis,monicachang@gmail.com,Mombasa,55,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3318,1027,223,305,2,480.15,0.09,2025-01-03,Credit Card,Completed,Base her less first.,Mrs. Lori Russell,lhill@gmail.com,Kisumu,50,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2810,1053,223,305,4,52.02,0.07,2024-07-22,Cash,Pending,Store image as economic write news rather.,Ashley Sims MD,sarahstrickland@hotmail.com,Kisumu,31,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4696,1083,223,305,2,96.27,0.03,2025-02-05,Mobile Money,Cancelled,Move effort sister back well management.,Robin Coleman,carrie68@boyd-harris.com,Mombasa,52,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3916,1100,223,305,3,53.87,0.16,2024-04-27,Cash,Pending,Minute up effort say guy.,Gary Yates,carrie48@hotmail.com,Nakuru,54,Science,Clothing,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3121,1045,202,305,1,156.11,0.01,2024-10-21,Cash,Cancelled,Small now together in interview skill staff anything.,Richard Roberts,tina04@noble.com,Eldoret,67,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3622,1086,202,305,3,332.69,0.19,2025-01-05,Credit Card,Completed,About among television exactly leader run federal.,Kyle Ramos,williamstraci@hotmail.com,Nakuru,54,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2468,1079,202,305,5,441.06,0.16,2024-06-30,Cash,Pending,Special actually whatever get American near class.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4996,1079,202,305,4,80.86,0.15,2024-08-24,Cash,Pending,Personal option exactly nation public.,Jason Jensen,chendricks@stuart.org,Mombasa,19,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
3763,1008,202,305,1,446.72,0.05,2025-01-26,Credit Card,Completed,Official there trip east weight answer station be.,Austin Hensley,ybrooks@garrison.biz,Nakuru,39,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4410,1090,202,305,1,393.66,0.1,2024-08-01,Credit Card,Cancelled,Number consumer director language bill read.,Nicholas Jenkins,lucerodeborah@walker.com,Kisumu,66,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2269,1025,202,305,2,448.8,0.02,2024-09-23,Cash,Pending,Night couple long network.,William Vazquez,ghunter@gmail.com,Nairobi,32,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
228,1092,202,305,4,344.52,0.02,2025-02-24,Cash,Cancelled,Him deal your alone executive.,Ryan Walker,carla19@gmail.com,Mombasa,61,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
2777,1092,202,305,5,395.58,0.11,2025-04-12,Cash,Cancelled,Will fly garden where growth lawyer.,Ryan Walker,carla19@gmail.com,Mombasa,61,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
4036,1031,202,305,3,343.4,0.1,2024-11-21,Credit Card,Pending,Soldier view use some laugh pass.,Kevin Reyes,dana65@chan.com,Nairobi,57,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1442,1055,202,305,2,256.78,0.2,2024-06-12,Credit Card,Pending,Authority score security center rise husband else.,Paul Walter,fcampbell@yahoo.com,Nairobi,47,Air,Groceries,BrandC,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1331,1045,246,305,5,40.27,0.18,2024-08-31,Cash,Pending,Maybe picture company trade.,Richard Roberts,tina04@noble.com,Eldoret,67,Anything,Clothing,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1781,1009,246,305,1,471.03,0.12,2025-03-28,Credit Card,Completed,Couple century race action religious item light part.,Tonya Wright,lmaynard@smith-lawson.com,Mombasa,30,Anything,Clothing,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
1721,1037,246,305,2,171.64,0.13,2024-07-15,Credit Card,Completed,Suffer allow popular you this source suddenly.,Michelle Waters,tracy11@hotmail.com,Mombasa,40,Anything,Clothing,BrandA,"Bennett, Garcia and Ballard",Mombasa,Kelly Palmer MD
